run_id,seed,method,n_features,accuracy,precision,recall,f1,roc_auc,training_time
11,53,rfe,10,0.9342584482043244,0.9343294595093157,0.9999012930609021,0.966003909788776,0.6406874700002398,0.04627490043640137
11,53,rfecv,39,0.9359181227237103,0.9368518518518518,0.9987168097917284,0.9667956619368401,0.7056022024702431,0.24357914924621582
11,53,l1,44,0.9359642247936932,0.9369356855118767,0.9986674563221795,0.966817171934351,0.7069999866686919,0.3011507987976074
11,53,rf_topk,10,0.9360564289336591,0.9369415250706051,0.9987661632612773,0.9668665344831705,0.6788713756024214,0.03344416618347168
11,53,rf_median,23,0.9358720206537273,0.936768041475721,0.9987661632612773,0.9667741550220948,0.6982364648023419,0.09806275367736816
12,54,baseline,46,0.9351804896039833,0.9364814814814815,0.9983219820353371,0.9664134537289188,0.7094805770094063,2.9155569076538086
12,54,variance_threshold,43,0.9353187958139321,0.9364094969222937,0.9985687493830816,0.9664907210585397,0.7043467109901577,2.6535727977752686
12,54,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6589764877860697,0.041895151138305664
12,54,mutual_info,10,0.9356415103038126,0.936551277304702,0.9987661632612773,0.9666587055170767,0.6273248886058691,0.11689996719360352
12,54,rfe,10,0.9342584482043244,0.9342894033016693,0.9999506465304511,0.9660055306570039,0.6349450953875816,0.0424189567565918
12,54,rfecv,28,0.935410999953898,0.9365770103235961,0.9984700424439839,0.9665336932374651,0.7074294723723836,0.17911601066589355
12,54,l1,42,0.9351343875340002,0.9364381278644507,0.9983219820353371,0.9663903685832358,0.7094660714410295,0.27135586738586426
12,54,rf_topk,10,0.9355954082338297,0.9364675396788672,0.9988155167308261,0.9666372125235833,0.6740387764235333,0.033374786376953125
12,54,rf_median,23,0.935364897883915,0.9363720499768625,0.9986674563221795,0.9665170042032862,0.6965358077898909,0.09342312812805176
13,55,baseline,46,0.9356876123737956,0.9367967773301847,0.9985193959135327,0.9666738335841755,0.6977923008449356,2.983161211013794
13,55,variance_threshold,43,0.9357337144437785,0.9368806149856441,0.9984700424439839,0.9666953363914373,0.6919022457313739,2.6163878440856934
13,55,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6471360931075134,0.0413050651550293
13,55,mutual_info,10,0.9360103268636761,0.9370195424654997,0.9986181028526305,0.9668386850152905,0.6297763987356946,0.10285711288452148
13,55,rfe,10,0.9342123461343415,0.9342863730689417,0.9999012930609021,0.9659808806350871,0.6291259621422626,0.04213595390319824
13,55,rfecv,29,0.9357798165137615,0.9368430800574153,0.9985687493830816,0.966721613034234,0.6972681145019834,0.17246794700622559
13,55,l1,44,0.9356876123737956,0.9367967773301847,0.9985193959135327,0.9666738335841755,0.6977904013062195,0.29883384704589844
13,55,rf_topk,10,0.9358259185837444,0.936926924145596,0.9985193959135327,0.966743119266055,0.6763128005631476,0.03330588340759277
13,55,rf_median,23,0.9357337144437785,0.9367592592592593,0.9986181028526305,0.9667001098848598,0.6946985394066905,0.09827899932861328
14,56,baseline,46,0.936102531003642,0.9370658516254515,0.9986674563221795,0.9668864678899083,0.6950371753541552,3.114166021347046
14,56,variance_threshold,43,0.9359181227237103,0.936892304843041,0.9986674563221795,0.9667940754897276,0.6930448355375927,2.9099457263946533
14,56,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6422874169236743,0.042302846908569336
14,56,mutual_info,10,0.9359642247936932,0.9369356855118767,0.9986674563221795,0.966817171934351,0.6221547586656784,0.09930896759033203
14,56,rfe,10,0.9341201419943755,0.9342803117649772,0.9998025861218044,0.9659315770652044,0.6363344698100786,0.03953409194946289
14,56,rfecv,33,0.9361486330736251,0.9369878235103477,0.9988155167308261,0.9669143116504623,0.6923745055932435,0.17723488807678223
14,56,l1,44,0.936102531003642,0.9370658516254515,0.9986674563221795,0.9668864678899083,0.6949660635320409,0.29239511489868164
14,56,rf_topk,10,0.9359642247936932,0.9369356855118767,0.9986674563221795,0.966817171934351,0.6664781633519026,0.035088300704956055
14,56,rf_median,23,0.9358720206537273,0.9370107915335093,0.9984700424439839,0.9667646285809859,0.6834254333314063,0.08939003944396973
